match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_seconds,point_uid,match_winner_flag,is_tiebreak_like,is_second_serve,is_break_point_any,any_ace,any_double_fault,any_winner,any_unforced_error
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:19:25,4,2,189,2,1,0,1,40,0,1,1,1,99,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996,5.938,1,121.0,W,CTL,ND,8365,2023-wimbledon-1305_S4_G2_P189,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:20:04,4,3,190,2,1,1,1,0,0,2,2,1,100,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.557,68.905,20,91.0,C,CTL,D,8404,2023-wimbledon-1305_S4_G3_P190,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:21:14,4,3,191,2,1,1,1,15,0,2,1,2,100,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.732,13.568,3,99.0,W,NCTL,,8474,2023-wimbledon-1305_S4_G3_P191,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:21:46,4,3,192,2,1,1,1,15,15,2,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.078,26.652,7,99.0,BW,NCTL,ND,8506,2023-wimbledon-1305_S4_G3_P192,1,0,1,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:22:38,4,3,193,2,1,1,1,15,30,2,2,1,101,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.545,8.073,4,80.0,BW,NCTL,ND,8558,2023-wimbledon-1305_S4_G3_P193,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:23:19,4,3,194,2,1,1,1,30,30,2,1,2,101,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.962,9.626,1,121.0,C,NCTL,D,8599,2023-wimbledon-1305_S4_G3_P194,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:23:45,4,3,195,2,1,1,1,30,40,2,1,1,102,93,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.046,14.399,4,105.0,W,NCTL,,8625,2023-wimbledon-1305_S4_G3_P195,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:24:22,4,3,196,2,1,1,1,40,40,2,1,2,102,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.512,27.605,7,120.0,BC,CTL,ND,8662,2023-wimbledon-1305_S4_G3_P196,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:25:19,4,3,197,2,1,1,1,40,AD,2,2,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.328,85.315,18,80.0,BW,NCTL,ND,8719,2023-wimbledon-1305_S4_G3_P197,1,0,1,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:26:48,4,3,198,2,1,1,1,40,40,2,2,1,104,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.905,52.419,14,97.0,B,NCTL,ND,8808,2023-wimbledon-1305_S4_G3_P198,1,0,1,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:28:09,4,3,199,2,1,1,1,AD,40,2,2,1,105,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,37.959,28.444,6,86.0,BW,NCTL,D,8889,2023-wimbledon-1305_S4_G3_P199,1,0,1,1,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:36:02,4,4,200,2,1,2,1,0,0,1,2,1,106,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.61,4.743,1,96.0,BW,NCTL,D,9362,2023-wimbledon-1305_S4_G4_P200,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:36:25,4,4,201,2,1,2,1,15,0,1,1,1,107,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.665,6.951,1,119.0,W,CTL,D,9385,2023-wimbledon-1305_S4_G4_P201,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:36:44,4,4,202,2,1,2,1,30,0,1,1,1,108,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,19.585,3,116.0,BW,NCTL,ND,9404,2023-wimbledon-1305_S4_G4_P202,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:37:11,4,4,203,2,1,2,1,40,0,1,2,2,108,95,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.342,4.771,2,107.0,C,CTL,D,9431,2023-wimbledon-1305_S4_G4_P203,1,0,1,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:37:38,4,4,204,2,1,2,1,40,15,1,1,1,109,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,9.445,1,122.0,C,NCTL,,9458,2023-wimbledon-1305_S4_G4_P204,1,0,0,0,1,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:38:14,4,5,205,2,1,3,1,0,0,2,2,1,110,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.043,1.167,0,,BC,CTL,,9494,2023-wimbledon-1305_S4_G5_P205,1,0,1,0,0,1,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:38:58,4,5,206,2,1,3,1,15,0,2,2,1,111,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.123,35.757,8,86.0,W,CTL,ND,9538,2023-wimbledon-1305_S4_G5_P206,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:39:46,4,5,207,2,1,3,1,30,0,2,1,2,111,96,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48.358,46.231,11,116.0,C,NCTL,ND,9586,2023-wimbledon-1305_S4_G5_P207,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:40:32,4,5,208,2,1,3,1,30,15,2,1,2,111,97,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.229,10.808,3,117.0,C,NCTL,ND,9632,2023-wimbledon-1305_S4_G5_P208,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:40:59,4,5,209,2,1,3,1,30,30,2,2,2,111,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.927,6.982,1,104.0,W,NCTL,D,9659,2023-wimbledon-1305_S4_G5_P209,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:41:36,4,5,210,2,1,3,1,30,40,2,1,1,112,98,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.08,40.468,10,120.0,C,NCTL,ND,9696,2023-wimbledon-1305_S4_G5_P210,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:42:28,4,5,211,2,1,3,1,40,40,2,2,2,112,99,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,40.435,30.632,7,96.0,BW,NCTL,ND,9748,2023-wimbledon-1305_S4_G5_P211,1,0,1,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:43:19,4,5,212,2,1,3,1,40,AD,2,1,2,112,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.731,6.125,1,121.0,BW,NCTL,ND,9799,2023-wimbledon-1305_S4_G5_P212,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:45:05,4,6,213,2,1,3,2,0,0,1,1,1,113,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.045,7.317,1,102.0,W,CTL,ND,9905,2023-wimbledon-1305_S4_G6_P213,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:45:24,4,6,214,2,1,3,2,15,0,1,1,1,114,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.702,6.244,1,119.0,C,NCTL,D,9924,2023-wimbledon-1305_S4_G6_P214,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:45:39,4,6,215,2,1,3,2,30,0,1,1,2,114,101,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.559,42.345,12,105.0,BW,NCTL,ND,9939,2023-wimbledon-1305_S4_G6_P215,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:46:13,4,6,216,2,1,3,2,30,15,1,1,2,114,102,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.941,23.156,6,124.0,C,NCTL,ND,9973,2023-wimbledon-1305_S4_G6_P216,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:46:38,4,6,217,2,1,3,2,30,30,1,1,1,115,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.151,22.178,7,111.0,W,CTL,D,9998,2023-wimbledon-1305_S4_G6_P217,1,0,0,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:47:05,4,6,218,2,1,3,2,40,30,1,1,1,116,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.571,29.643,7,122.0,BW,NCTL,ND,10025,2023-wimbledon-1305_S4_G6_P218,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:47:57,4,7,219,2,1,4,2,0,0,2,2,2,116,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.393,11.288,3,97.0,C,NCTL,D,10077,2023-wimbledon-1305_S4_G7_P219,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:48:35,4,7,220,2,1,4,2,0,15,2,1,2,116,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.389,10.699,1,103.0,W,CTL,ND,10115,2023-wimbledon-1305_S4_G7_P220,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:49:07,4,7,221,2,1,4,2,0,30,2,1,2,116,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.185,7.266,1,115.0,W,CTL,D,10147,2023-wimbledon-1305_S4_G7_P221,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:49:30,4,7,222,2,1,4,2,0,40,2,1,2,116,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.696,6.122,1,125.0,C,CTL,D,10170,2023-wimbledon-1305_S4_G7_P222,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:51:11,4,8,223,2,1,4,3,0,0,1,1,2,116,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.252,18.577,4,124.0,C,NCTL,D,10271,2023-wimbledon-1305_S4_G8_P223,1,0,0,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:51:35,4,8,224,2,1,4,3,0,15,1,1,2,116,108,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,9.214,4,123.0,BC,CTL,D,10295,2023-wimbledon-1305_S4_G8_P224,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:51:55,4,8,225,2,1,4,3,0,30,1,1,1,117,108,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.42,12.201,3,111.0,W,CTL,ND,10315,2023-wimbledon-1305_S4_G8_P225,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:52:21,4,8,226,2,1,4,3,15,30,1,1,1,118,108,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,1.68,1,126.0,C,CTL,,10341,2023-wimbledon-1305_S4_G8_P226,1,0,0,0,1,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:52:49,4,8,227,2,1,4,3,30,30,1,2,2,118,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.567,10.429,0,,BC,CTL,ND,10369,2023-wimbledon-1305_S4_G8_P227,1,0,1,0,0,1,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:53:25,4,8,228,2,1,4,3,30,40,1,1,1,119,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.773,3.349,1,124.0,W,CTL,ND,10405,2023-wimbledon-1305_S4_G8_P228,1,0,0,1,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:53:46,4,8,229,2,1,4,3,40,40,1,1,1,120,109,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.544,30.418,5,122.0,W,NCTL,ND,10426,2023-wimbledon-1305_S4_G8_P229,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:54:15,4,8,230,2,1,4,3,AD,40,1,1,1,121,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.693,9.305,1,126.0,C,NCTL,D,10455,2023-wimbledon-1305_S4_G8_P230,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:54:56,4,9,231,2,1,5,3,0,0,2,2,1,122,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.382,8.689,2,99.0,BW,NCTL,ND,10496,2023-wimbledon-1305_S4_G9_P231,1,0,1,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:55:38,4,9,232,2,1,5,3,15,0,2,1,1,123,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.342,22.963,6,116.0,BW,NCTL,ND,10538,2023-wimbledon-1305_S4_G9_P232,1,0,0,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:56:08,4,9,233,2,1,5,3,30,0,2,1,2,123,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.155,7.528,1,110.0,W,CTL,ND,10568,2023-wimbledon-1305_S4_G9_P233,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:56:32,4,9,234,2,1,5,3,30,15,2,1,1,124,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.656,27.715,6,108.0,BW,NCTL,ND,10592,2023-wimbledon-1305_S4_G9_P234,1,0,0,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:57:07,4,9,235,2,1,5,3,40,15,2,2,2,124,111,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.408,28.402,9,97.0,BW,NCTL,D,10627,2023-wimbledon-1305_S4_G9_P235,1,0,1,1,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:57:58,4,9,236,2,1,5,3,40,30,2,1,2,124,112,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0,23.597,11.527,3,110.0,W,CTL,,10678,2023-wimbledon-1305_S4_G9_P236,1,0,0,1,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:58:30,4,9,237,2,1,5,3,40,40,2,2,2,124,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.883,10.348,1,99.0,W,CTL,ND,10710,2023-wimbledon-1305_S4_G9_P237,1,0,1,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:59:10,4,9,238,2,1,5,3,40,AD,2,2,1,125,113,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.891,11.358,2,92.0,BW,NCTL,,10750,2023-wimbledon-1305_S4_G9_P238,1,0,1,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,02:59:51,4,9,239,2,1,5,3,40,40,2,1,2,125,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.528,41.48,9,122.0,C,CTL,D,10791,2023-wimbledon-1305_S4_G9_P239,1,0,0,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:00:40,4,9,240,2,1,5,3,40,AD,2,1,2,125,115,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.38,25.94,7,122.0,BW,NCTL,ND,10840,2023-wimbledon-1305_S4_G9_P240,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:02:28,4,10,241,2,1,5,4,0,0,1,1,1,126,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.663,4.678,1,124.0,C,NCTL,ND,10948,2023-wimbledon-1305_S4_G10_P241,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:02:45,4,10,242,2,1,5,4,15,0,1,2,2,126,116,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.57,2.094,0,,W,CTL,,10965,2023-wimbledon-1305_S4_G10_P242,1,0,1,0,0,1,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:03:07,4,10,243,2,1,5,4,15,15,1,1,1,127,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.962,24.75,7,124.0,C,NCTL,D,10987,2023-wimbledon-1305_S4_G10_P243,1,0,0,0,0,0,0,1
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:03:37,4,10,244,2,1,5,4,30,15,1,1,1,128,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08,8.486,1,124.0,W,CTL,D,11017,2023-wimbledon-1305_S4_G10_P244,1,0,0,0,0,0,0,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:03:54,4,10,245,2,1,5,4,40,15,1,1,2,128,117,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.759,21.807,6,125.0,BC,CTL,D,11034,2023-wimbledon-1305_S4_G10_P245,1,0,0,0,0,0,1,0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,03:04:23,4,10,246,2,1,5,4,40,30,1,1,1,129,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.683,8.287,1,113.0,C,CTL,ND,11063,2023-wimbledon-1305_S4_G10_P246,1,0,0,0,0,0,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,1.283,1,102.0,W,CTL,,0,2023-wimbledon-1306_S1_G1_P1,1,0,0,0,1,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:00:35,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.958,12.433,3,125.0,W,NCTL,ND,35,2023-wimbledon-1306_S1_G1_P2,1,0,0,0,0,0,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:00:58,1,1,3,0,0,0,0,0,30,2,2,1,1,2,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.833,16.819,6,101.0,B,NCTL,D,58,2023-wimbledon-1306_S1_G1_P3,1,0,1,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:01:39,1,1,4,0,0,0,0,15,30,2,1,2,1,3,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.243,4.63,3,121.0,C,CTL,ND,99,2023-wimbledon-1306_S1_G1_P4,1,0,0,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:02:03,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1.032,1,126.0,C,CTL,,123,2023-wimbledon-1306_S1_G1_P5,1,0,0,0,1,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:03:01,1,2,6,0,0,0,1,0,0,1,1,1,2,4,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.814,11.995,3,111.0,W,CTL,ND,181,2023-wimbledon-1306_S1_G2_P6,1,0,0,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:03:24,1,2,7,0,0,0,1,15,0,1,1,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,1.27,1,117.0,W,CTL,,204,2023-wimbledon-1306_S1_G2_P7,1,0,0,0,1,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:03:43,1,2,8,0,0,0,1,30,0,1,1,1,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,1.286,1,129.0,C,NCTL,,223,2023-wimbledon-1306_S1_G2_P8,1,0,0,0,1,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:04:01,1,2,9,0,0,0,1,40,0,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.719,15.222,4,103.0,C,NCTL,ND,241,2023-wimbledon-1306_S1_G2_P9,1,0,0,0,0,0,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:04:25,1,2,10,0,0,0,1,40,15,1,1,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.104,8.579,2,120.0,C,NCTL,ND,265,2023-wimbledon-1306_S1_G2_P10,1,0,0,0,0,0,0,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:04:45,1,2,11,0,0,0,1,40,30,1,2,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.553,8.11,1,108.0,B,NCTL,D,285,2023-wimbledon-1306_S1_G2_P11,1,0,1,0,0,0,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:05:28,1,3,12,0,0,1,1,0,0,2,1,2,5,7,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.79,11.314,3,124.0,C,NCTL,,328,2023-wimbledon-1306_S1_G3_P12,1,0,0,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:05:49,1,3,13,0,0,1,1,0,15,2,2,1,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.454,7.482,2,97.0,BC,NCTL,D,349,2023-wimbledon-1306_S1_G3_P13,1,0,1,0,0,0,0,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:06:25,1,3,14,0,0,1,1,15,15,2,1,2,6,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821,0.853,1,106.0,W,CTL,,385,2023-wimbledon-1306_S1_G3_P14,1,0,0,0,1,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:06:44,1,3,15,0,0,1,1,15,30,2,1,1,7,8,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.175,16.792,4,91.0,BW,NCTL,ND,404,2023-wimbledon-1306_S1_G3_P15,1,0,0,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:07:14,1,3,16,0,0,1,1,30,30,2,2,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.03,7.025,2,105.0,B,NCTL,D,434,2023-wimbledon-1306_S1_G3_P16,1,0,1,0,0,0,0,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:07:49,1,3,17,0,0,1,1,40,30,2,1,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,22.433,18.723,4,120.0,C,NCTL,ND,469,2023-wimbledon-1306_S1_G3_P17,1,0,0,1,0,0,0,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:09:30,1,4,18,0,0,2,1,0,0,1,2,2,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.307,9.712,2,93.0,BC,NCTL,D,570,2023-wimbledon-1306_S1_G4_P18,1,0,1,0,0,0,0,1
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:10:00,1,4,19,0,0,2,1,0,15,1,2,1,10,9,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.684,20.177,5,106.0,B,NCTL,ND,600,2023-wimbledon-1306_S1_G4_P19,1,0,1,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:10:38,1,4,20,0,0,2,1,15,15,1,1,1,11,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0.828,1,113.0,W,CTL,,638,2023-wimbledon-1306_S1_G4_P20,1,0,0,0,1,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:11:28,1,4,21,0,0,2,1,30,15,1,2,1,12,9,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.443,10.169,3,92.0,W,CTL,ND,688,2023-wimbledon-1306_S1_G4_P21,1,0,1,0,0,0,1,0
2023-wimbledon-1306,Jiri Lehecka,Tommy Paul,00:12:15,1,4,22,0,0,2,1,40,15,1,2,2,12,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.293,8.595,2,105.0,BC,CTL,D,735,2023-wimbledon-1306_S1_G4_P22,1,0,1,0,0,0,0,1
